phi_LOS,f_D,f_D_dot,time
-3195003.55225171,18246.0809558681,-59.0613234709017,171
-3176817.5759443,18185.9763074047,-60.104648463428,172
-3158692.76803908,18124.807905219,-61.1684021856636,173
-3140630.2131049,18062.5549341771,-62.2529710419476,174
-3122631.01691291,17999.1961919917,-63.3587421854027,175
-3104696.30683789,17934.710075018,-64.4861169736832,176
-3086827.2322266,17869.0746112992,-65.6354637187906,177
-3069024.96489362,17802.2673329753,-66.8072783239186,178
-3051290.69916908,17734.2657245365,-68.0016084387898,179
-3033625.65360897,17665.0455601104,-69.2201644261368,180
-3016031.06656007,17594.5870489064,-70.4585112039931,181
-2998508.21552054,17522.851039527,-71.7360093793832,182
-2981058.38540476,17449.8301157849,-73.0209237420931,183
-2963682.87056619,17375.5148385703,-74.3152772146277,184
-2946383.0291663,17299.8413998862,-75.6734386840835,185
-2929160.22280888,17222.8063574177,-77.0350424684584,186
-2912015.84400999,17144.3787988867,-78.4275585310534,187
-2894951.31041509,17064.5335949077,-79.8452039789408,188
-2877968.06685354,16983.243561551,-81.2900333567522,189
-2861067.58528847,16900.4815650624,-82.7619964885525,190
-2844251.36532212,16816.2199663525,-84.2615987099707,191
-2827520.93454834,16730.4307737825,-85.7891925699078,192
-2810877.84893511,16643.0856132274,-87.3451605550945,193
-2794323.69319064,16554.1557444707,-88.9298687567934,194
-2777860.08112021,16463.6120704343,-90.5436740363948,195
-2761488.65597558,16371.4251446216,-92.1869258126244,196
-2745211.09078998,16277.5651855995,-93.859959022142,197
-2729029.0887004,16182.002089588,-95.5630960115232,198
-2712944.38325747,16084.705442925,-97.2966466629878,199
-2696958.73871652,15985.6445409544,-99.0609019706026,200
-2681073.95031318,15884.7884033355,-100.856137618888,201
-2665291.84451904,15782.1057941387,-102.682609196752,202
-2649614.27927554,15677.5652435008,-104.54055063799,203
-2634043.14420694,15571.1350686071,-106.4301748937,204
-2618580.36080623,15462.7834007079,-108.351667899173,205
-2603227.88259654,15352.4782096916,-110.30519101629,206
-2587987.69526137,15240.1873351699,-112.290874521714,207
-2572861.81674535,15125.8785160207,-114.308819149155,208
-2557852.29732194,15009.5194234033,-116.359092617407,209
-2542961.21962489,14891.0776970498,-118.441726353485,210
-2528190.69864039,14770.5209845067,-120.556712543126,211
-2513542.88166028,14647.8169801021,-122.704004404601,212
-2499019.94819201,14522.9334682729,-124.88351182919,213
-2484624.10982217,14395.8383698445,-127.095098428428,214
-2470357.61002965,14266.4997925125,-129.338577331975,215
-2456222.72395363,14134.8860760285,-131.613716484047,216
-2442221.75808781,14000.9658658109,-133.920210217591,217
-2428357.0499825,13864.7081053122,-136.257760498673,218
-2414630.96765575,13726.0823267559,-138.625778556336,219
-2401045.90978048,13585.057875271,-141.024451484904,220
-2387604.30272075,13441.6070597298,-143.450815541204,221
-2374308.60906669,13295.6936540538,-145.913405675907,222
-2361161.31725643,13147.2918102592,-148.401843794622,223
-2348164.9189348,12996.3983216281,-150.893488631118,224
-2335321.96884474,12842.95009006,-153.448231568094,225
-2322635.02961108,12686.9392336602,-156.010856399778,226
-2310106.69197162,12528.3376394664,-158.601594193839,227
-2297739.56949564,12367.1224759789,-161.215163487475,228
-2285536.29852085,12203.2709747902,-163.851501188707,229
-2273499.53658519,12036.7619356601,-166.509039130062,230
-2261631.96113655,11867.5754486374,-169.186487022787,231
-2249936.26804833,11695.6930882256,-171.882360411808,232
-2238415.17005811,11521.0979902172,-174.595098008402,233
-2227071.39510005,11343.7749580559,-177.323032161221,234
-2215907.68453298,11163.7105670739,-180.064390982036,235
-2204926.79126326,10980.8932697205,-182.817297353409,236
-2194131.47776386,10795.3134993981,-185.579770322423,237
-2183524.51398294,10606.9637809205,-188.349718477577,238
-2173108.67514591,10415.8388370266,-191.124943893868,239
-2162886.73945289,10221.9356930251,-193.903144001495,240
-2152861.48566265,10025.2537902328,-196.681902792305,241
-2143035.69057641,9825.79508624226,-199.45870399056,242
-2133412.12641217,9623.56416424457,-202.230921997689,243
-2123993.55807853,9418.56833363883,-204.995830605738,244
-2114782.74034562,9210.81773290457,-207.75060073426,245
-2105782.41491837,9000.32542725792,-210.49230564665,246
-2096995.3074153,8787.10750306328,-213.217924194643,247
-2088424.12425833,8571.18315697787,-215.924346085405,248
-2080071.54947499,8352.57478333637,-218.608373641502,249
-2071940.24141936,8131.30805562576,-221.266727710608,250
-2064032.82942254,7907.41199682839,-223.896058797371,251
-2056351.91037116,7680.91905137524,-226.492945453152,252
-2048900.04522744,7451.86514371959,-229.053907655645,253
-2041679.75549742,7220.28973002266,-231.575413696934,254
-2034693.51965423,6986.23584318487,-234.053886837792,255
-2027943.76952663,6749.75012760004,-236.485715584829,256
-2021432.88666063,6510.88286600541,-238.867261594627,257
-2015163.19867833,6269.68798230076,-241.194883704651,258
-2009136.97559199,6026.22308634105,-243.464895959711,259
-2003356.42627037,5780.54932161584,-245.673764725216,260
-1997823.69439734,5532.73187302472,-247.817448591115,261
-1992540.85639228,5282.83800506964,-249.893867955077,262
-1987509.91918019,5030.93721208372,-251.900792985922,263
-1982732.80115677,4777.11802342138,-253.819188662339,264
-1978211.35726714,4521.44388963049,-255.67413379089,265
-1973947.3536803,4264.00358683849,-257.440302792005,266
-1969942.47183705,4004.88184325164,-259.121743586846,267
-1966198.30432843,3744.167508621,-260.71433463064,268
-1962716.35214073,3481.9521876974,-262.215320923598,269
-1959498.02170897,3218.33043176029,-263.621755937114,270
-1956544.62220386,2953.39950511162,-264.930926648667,271
-1953857.36295643,2687.25924742781,-266.140257683815,272
-1951437.35105852,2420.01189791132,-267.247349516489,273
-1949285.58914115,2151.76191737223,-268.249980539083,274
-1947402.97335093,1882.61579021858,-269.146127153654,275
-1945790.29152111,1612.68182981969,-269.933960398892,276
-1944448.2215554,1342.06996570737,-270.611864112318,277
-1943377.33003093,1070.89152446808,-271.178441239288,278
-1942578.07102269,799.259008241119,-271.632516226964,279
-1942050.78515842,527.285864272388,-271.973143968731,280
-1941795.69890982,255.086248595733,-272.199615676655,281
-1941812.9241184,-17.2252085772343,-272.311457172967,282
-1942102.45776568,-289.533647279022,-272.308438701788,283
-1942664.18198023,-561.724214547779,-272.190567268757,284
-1943497.86429016,-833.682309931144,-271.958095383365,285
-1944603.15811254,-1105.29382238328,-271.611512452131,286
-1945979.60348172,-1376.4453691768,-271.151546793524,287
