phi_LOS,f_D,f_D_dot,time
-3337002.9939413,10861.4174090894,-106.706988049671,220
-3326249.34002885,10753.6539124511,-107.763496638276,221
-3315604.51952272,10644.8205061322,-108.83340631891,222
-3305069.59473933,10534.9247833868,-109.895722745452,223
-3294645.64125342,10423.9534859108,-110.971297475975,224
-3284333.7259744,10311.9152790196,-112.038206891157,225
-3274134.92884832,10198.7971260799,-113.118152939714,226
-3264050.32007643,10084.6087718871,-114.188354192767,227
-3254080.98259929,9969.33747714525,-115.271294741891,228
-3244227.98852021,9852.9940790832,-116.343398062047,229
-3234492.42231891,9735.56620129524,-117.427877787966,230
-3224875.3564922,9617.06582671311,-118.50037458213,231
-3215377.8756375,9497.48085470172,-119.584972011391,232
-3206001.05060388,9376.82503361395,-120.65582108777,233
-3196745.96626097,9255.08434291044,-121.740690703504,234
-3187613.68300477,9132.28325620666,-122.801086703781,235
-3178605.29072374,9008.39228102705,-123.890975179616,236
-3169721.85396768,8883.43675605813,-124.955524968915,237
-3160964.43674818,8757.41721949726,-126.019536560867,238
-3152334.10924753,8630.32750064833,-127.089718848933,239
-3143831.92566887,8502.18357866304,-128.143921985291,240
-3135458.94885245,8372.97681641812,-129.206762244925,241
-3127216.22367219,8242.72518026782,-130.251636150293,242
-3119104.80299179,8111.42068039812,-131.304499869701,243
-3111125.72054125,7979.08245053934,-132.338229858782,244
-3103280.01710341,7845.70343783638,-133.379012702964,245
-3095568.71322623,7711.30387718603,-134.399560650345,246
-3087992.83548727,7575.87773896009,-135.426138225943,247
-3080553.3891453,7439.44634196209,-136.431396997999,248
-3073251.38439484,7302.00475046318,-137.441591498908,249
-3066087.8090469,7163.57534793718,-138.429402526002,250
-3059063.65469095,7024.15435595531,-139.420991981868,251
-3052179.88948629,6883.76520465454,-140.389151300769,252
-3045437.48415473,6742.40533156414,-141.359873090405,253
-3038837.38496782,6600.09918690985,-142.306144654285,254
-3032380.53948575,6456.84548207326,-143.253704836592,255
-3026067.86983131,6312.66965443408,-144.175827639177,256
-3019900.29809064,6167.57174066827,-145.097913765814,257
-3013878.719962,6021.57812864054,-145.993612027727,258
-3008004.02973638,5874.69022562448,-146.887903016061,259
-3002277.09440564,5726.93533073552,-147.75489488896,260
-2996698.77814577,5578.3162598731,-148.61907086242,261
-2991269.91697203,5428.86117374338,-149.455086129718,262
-2985991.34264005,5278.57433198066,-150.286841762718,263
-2980863.85793718,5127.48470286466,-151.089629116002,264
-2975888.25991762,4975.59801956452,-151.886683300138,265
-2971065.31592358,4822.94399404153,-152.654025522992,266
-2966395.78606947,4669.52985410532,-153.414139936212,267
-2961880.40007851,4515.38599096052,-154.143863144796,268
-2957519.87893922,4360.52113928646,-154.864851674065,269
-2953314.91264243,4204.96629679529,-155.554842491169,270
-2949266.18092958,4048.73171285028,-156.234583945014,271
-2945374.33202004,3891.84890953545,-156.882803314831,272
-2941640.00236618,3734.3296538638,-157.51925567165,273
-2938063.7964618,3576.20590437343,-158.123749490362,274
-2934646.30552324,3417.4909385615,-158.714965811931,275
-2931388.08846108,3258.21706216317,-159.273876398336,276
-2928289.6894148,3098.39904628368,-159.818015879486,277
-2925351.6199688,2938.06944599515,-160.329600288533,278
-2922574.37546333,2777.24450547574,-160.824940519407,279
-2919958.41853894,2615.95692438586,-161.287581089884,280
-2917504.19414195,2454.22439698502,-161.732527400833,281
-2915212.11448631,2292.07965564448,-162.14474134054,282
-2913082.57267741,2129.54180890508,-162.537846739404,283
-2911115.92916738,1966.64351002965,-162.898298875429,284
-2909312.52392492,1803.40524245799,-163.238267571665,285
-2907672.66445983,1639.85946508637,-163.545777371619,286
-2906196.63647162,1476.02798821451,-163.831476871856,287
-2904884.69351885,1311.94295276934,-164.085035445169,288
-2903737.06606817,1147.62745067663,-164.315502092708,289
-2902753.95288965,983.113178518601,-164.514272158034,290
-2901935.52843621,818.424453444779,-164.688725073822,291
-2901281.93603115,653.592405057512,-164.832048387267,292
-2900793.29351709,488.642514059786,-164.949890997726,293
-2900469.68829905,323.605218038429,-165.037296021357,294
-2900311.18120236,158.507096691523,-165.098121346906,295
-2900317.80343495,-6.62223258661106,-165.129329278134,296
-2900489.5585858,-171.755150855519,-165.132918268908,297
-2900826.42157928,-336.862993477378,-165.107842621859,298
-2901328.33874771,-501.917168430518,-165.05417495314,299
-2901995.22883633,-666.890088616405,-164.972920185886,300
-2902826.98109523,-831.752258900553,-164.862170284148,301
-2903823.45838513,-996.477289904375,-164.725031003822,302
-2904984.49324051,-1161.03485538345,-164.557565479074,303
-2906309.89312615,-1325.39988563722,-164.365030253772,304
-2907799.434416,-1489.54128984455,-164.14140420733,305
-2909452.86985479,-1653.43543879734,-163.894148952793,306
-2911269.92039493,-1817.05054013338,-163.615101336036,307
-2913250.28491387,-1980.36451894091,-163.313978807535,308
-2915393.62986606,-2143.34495219169,-162.980433250777,309
-2917699.60128965,-2305.97142359475,-162.626471403055,310
-2920167.81223485,-2468.2109451904,-162.239521595649,311
-2922797.85709643,-2630.0448615863,-161.833916395903,312
-2925589.29677511,-2791.4396786741,-161.394817087799,313
