phi_LOS,f_D,f_D_dot,time
-3537066.6213607,-11749.8787321709,-104.475524259266,393
-3548919.90207966,-11853.2807189622,-103.401986791287,394
-3560875.56271607,-11955.6606364022,-102.379917440005,395
-3572932.53898295,-12056.9762668856,-101.315630483441,396
-3585089.81941364,-12157.2804306909,-100.304163805209,397
-3597346.34983592,-12256.5304222777,-99.2499915868975,398
-3609701.13018802,-12354.7803520975,-98.2499298197217,399
-3622153.11720172,-12451.9870136995,-97.2066616020165,400
-3634701.32294602,-12548.2057443028,-96.2187306033447,401
-3647344.71577466,-12643.3928286377,-95.1870843349025,402
-3660082.32054323,-12737.6047685677,-94.2119399299845,403
-3672913.11787433,-12830.7973311045,-93.1925625368021,404
-3685836.14599742,-12923.0281230938,-92.2307919892482,405
-3698850.39838795,-13014.2523905248,-91.2242674310692,406
-3711954.9271674,-13104.5287794517,-90.2763889268972,407
-3725148.73918322,-13193.8120158161,-89.2832363643683,408
-3738430.90090796,-13282.1617247453,-88.3497089291923,409
-3751800.43301822,-13369.5321102575,-87.370385512244,410
-3765256.41673654,-13455.9837183193,-86.4516080617905,411
-3778797.88696996,-13541.4702334222,-85.486515102908,412
-3792423.9400319,-13626.0530619388,-84.5828285166062,413
-3806133.62540662,-13709.6853747219,-83.6323127830401,414
-3819926.05478763,-13792.4293810078,-82.7440062859096,415
-3833800.29252927,-13874.2377416426,-81.8083606348373,416
-3847755.46594461,-13955.1734153419,-80.9356736992486,417
-3861790.65450455,-14035.1885599392,-80.0151445972733,418
-3875905.00133336,-14114.3468288104,-79.1582688712515,419
-3890097.60121831,-14192.5998849459,-78.2530561354943,420
-3904367.6132413,-14270.0120229954,-77.4121380494907,421
-3918714.14766403,-14346.5344227245,-76.5223997291178,422
-3933136.37963359,-14422.2319695624,-75.6975468378514,423
-3947633.43500303,-14497.0553694349,-74.8233998725191,424
-3962204.50505088,-14571.0700478489,-74.0146784139797,425
-3976848.73130354,-14644.2262526662,-73.156204817351,426
-3991565.3212021,-14716.5898985583,-72.3636458921246,427
-4006353.43199805,-14788.1107959542,-71.5208973959088,428
-4021212.28727199,-14858.8552739327,-70.7444779784419,429
-4036141.06009312,-14928.7728211354,-69.9175472026691,430
-4051138.98985196,-14997.9297588398,-69.1569377044216,431
-4066205.26658291,-15066.2767309477,-68.3469721078873,432
-4081339.12826544,-15133.8616825347,-67.5849515870214,433
-4096539.82711403,-15200.6988485856,-66.8371660509147,434
-4111806.57363902,-15266.7465249868,-66.0476764012128,435
-4127138.64805443,-15332.0744154141,-65.3278904273175,436
-4142535.27799039,-15396.6299359598,-64.5555205456913,437
-4157995.75904107,-15460.481050679,-63.8511147191748,438
-4173519.33442853,-15523.5753874579,-63.0943367788568,439
-4189105.3153858,-15585.9809572697,-62.4055698118173,440
-4204752.96049566,-15647.6451098593,-61.6641525896266,441
-4220461.59650467,-15708.6360090133,-60.9908991539851,442
-4236230.49721031,-15768.9007056374,-60.26469662413,443
-4252059.00469797,-15828.5074876631,-59.6067820256576,444
-4267946.40782913,-15887.4031311572,-58.8956434940919,445
-4283892.06383984,-15945.6560107088,-58.2528795516118,446
-4299895.27648571,-16003.2126458716,-57.5566351627931,447
-4315955.41795126,-16060.1414655512,-56.9288196796551,448
-4332071.80670835,-16116.3887570864,-56.2472915351391,449
-4348243.82967498,-16172.0229666382,-55.6342095518485,450
-4364470.81984982,-16226.9901748374,-54.967208199203,451
-4380752.1786583,-16281.358808483,-54.3686336455867,452
-4397087.25342614,-16335.0747678364,-53.7159593533725,453
-4413475.45985414,-16388.2064280035,-53.1316601671278,454
-4429916.1593866,-16440.699532452,-52.493104448542,455
-4446408.78175723,-16492.6223706333,-51.9228381812572,456
-4462952.70231337,-16543.9205561373,-51.2981855040416,457
-4479547.3645758,-16594.662262436,-50.7417062986642,458
-4496192.15757245,-16644.7929966468,-50.1307342108339,459
-4512886.538358,-16694.3807855509,-49.5877889040858,460
-4529629.90941484,-16743.3710568435,-48.9902712926269,461
-4546421.74107425,-16791.8316594046,-48.4606025610119,462
-4563261.44904198,-16839.7079677293,-47.8763083247468,463
-4580148.51666529,-16887.0676233154,-47.3596555860713,464
-4597082.37263903,-16933.8559737392,-46.788350423798,465
-4614062.51306445,-16980.1404254204,-46.2844516811892,466
-4631088.37938786,-17025.8663234068,-45.7258979864419,467
-4648159.48019953,-17071.1008116696,-45.2344882627949,468
-4665275.2694593,-17115.7892597737,-44.6884481040761,469
-4682435.26798012,-17159.9985208139,-44.2092610402033,470
-4699638.94199633,-17203.674016214,-43.6754954000935,471
-4716885.82427696,-17246.882280631,-43.208264417015,472
-4734175.393091,-17289.5688140411,-42.6865334101021,473
-4751507.1928974,-17331.7998063946,-42.2309923535213,474
-4768880.71376095,-17373.5208635516,-41.7210571570322,475
-4786295.51156037,-17414.7977994187,-41.2769358670339,476
-4803751.08793383,-17455.5763734672,-40.7785740485415,477
-4821247.00985316,-17495.9219193244,-40.3455458572134,478
-4838782.79053028,-17535.7806771193,-39.8587577948347,479
-4856358.00686565,-17575.2163353721,-39.435658252798,480
-4873972.18680177,-17614.1799361166,-38.9636007444933,481
-4891624.89434397,-17652.7075421987,-38.5276060821488,482
-4909315.72065534,-17690.826311375,-38.1187691763043,483
-4927044.19908857,-17728.4784332328,-37.65212185774,484
-4944809.93553302,-17765.7364444435,-37.2580112107098,485
-4962612.48018458,-17802.5446515661,-36.808207122609,486
-4980451.44723076,-17838.9670461742,-36.4223946081474,487
-4998326.39759852,-17874.9503677599,-35.9833215856925,488
-5016236.95509601,-17910.5574974921,-35.6071297321469,489
-5034182.69072788,-17945.7356318701,-35.1781343780458,490
-5052163.23779231,-17980.5470644301,-34.8114325599745,491
-5070178.17711626,-18014.9393239496,-34.3922595195472,492
-5088227.15125349,-18048.9741372336,-34.0348132839426,493
-5106309.75063177,-18082.5993782785,-33.6252410449088,494
-5124425.62681973,-18115.8761879541,-33.276809675619,495
