phi_LOS,f_D,f_D_dot,time
-4269623.29097626,10241.6244782256,-95.6079605650157,163
-4259477.98897641,10145.3019998465,-96.3224783791229,164
-4249429.72600617,10048.2629702389,-97.0390296075493,165
-4239479.19102674,9950.53497943189,-97.7279908070341,166
-4229627.09834896,9852.0926777795,-98.4423016523942,167
-4219874.16150222,9752.93684673868,-99.1558310408145,168
-4210221.0783261,9653.08317612205,-99.8536706166342,169
-4200668.54797036,9552.530355745,-100.552820377052,170
-4191217.27806095,9451.26990940887,-101.26044633612,171
-4181867.98177698,9349.2962839636,-101.973625445273,172
-4172621.34397148,9246.63780550798,-102.658478455618,173
-4163478.07049109,9143.27348038647,-103.364325121511,174
-4154438.86932853,9039.20116255805,-104.072317828424,175
-4145504.42106478,8934.44826374948,-104.752898808569,176
-4136675.42535255,8828.99571222859,-105.452551520895,177
-4127952.58395996,8722.84139259765,-106.154319630936,178
-4119336.57124723,8616.01271272916,-106.828679868486,179
-4110828.07895385,8508.49229338067,-107.520419348497,180
-4102427.80075894,8400.27819490572,-108.214098474942,181
-4094136.40297883,8291.39778011432,-108.880414791405,182
-4085954.56758168,8181.8353971499,-109.562382964417,183
-4077882.97826897,8071.58931270987,-110.246084440034,184
-4069922.29128951,7960.68697946193,-110.902333247941,185
-4062073.17737962,7849.11390988668,-111.573069575243,186
-4054336.30659894,7736.87078068033,-112.243129206356,187
-4046712.32982012,7623.97677881876,-112.894001861569,188
-4039201.89677649,7510.43304362847,-113.543735190295,189
-4031805.65698578,7396.23979071435,-114.19325291412,190
-4024524.26350573,7281.39348004572,-114.846310668625,191
-4017358.34160895,7165.92189677944,-115.471583266277,192
-4010308.5266422,7049.81496675406,-116.106930025388,193
-4003375.45424145,6933.07240075106,-116.742566002999,194
-3996559.7331512,6815.72109024553,-117.351310505532,195
-3989861.98025804,6697.75289315684,-117.968197088689,196
-3983282.81223743,6579.16802061768,-118.584872539155,197
-3976822.81904799,6459.99318943266,-119.174831185024,198
-3970482.59706986,6340.22197813168,-119.771211300977,199
