phi_LOS,f_D,f_D_dot,time
-7237141.26777036,-5789.9068752015,-61.3913927124813,191
-7242992.41816451,-5851.15039414261,-61.2435189411044,192
-7248904.64306827,-5912.22490375862,-61.0745096160099,193
-7254877.78172804,-5973.13865977526,-60.9137560166419,194
-7260911.68215841,-6033.90043036919,-60.7617705939338,195
-7267006.17243817,-6094.49027976301,-60.5898493938148,196
-7273161.08784712,-6154.91540895216,-60.425129189156,197
-7279376.27402916,-6215.18618203793,-60.2707730857655,198
-7285651.55573873,-6275.28170956299,-60.0955275250599,199
-7291986.76528114,-6335.20954241883,-59.927832855843,200
-7298381.7433236,-6394.97804246005,-59.7685000412166,201
-7304836.31071873,-6454.56739512458,-59.5893526645377,202
-7311350.31065775,-6513.99993902445,-59.432543899864,203
-7317923.56301759,-6573.25235983543,-59.2524208109826,204
-7324555.89358513,-6632.33056754339,-59.0782077079639,205
-7331247.14208096,-6691.24849582929,-58.9179282858968,206
-7337997.1261922,-6749.984111242,-58.7356154127046,207
-7344805.66825631,-6808.5420641033,-58.5579528613016,208
-7351672.60610859,-6866.93785227835,-58.3957881750539,209
-7358597.75496674,-6925.14885815419,-58.2110058758408,210
-7365580.93436753,-6983.17940078676,-58.0305426325649,211
-7372621.97896664,-7041.04459911399,-57.8651983272284,212
-7379720.69734436,-7098.71837772243,-57.6737786084414,213
-7386876.92522236,-7156.22787799407,-57.5095002716407,214
-7394090.47435702,-7213.54913466051,-57.3212566664442,215
